"","spp","year","lo","hi","index","se","habitat","elevation","endemic"
"369","MTB",2011,127.78767314616,204.911293476355,168.83734027457,19.7054421765965,"generalist",NA,""
"370","MTB",2012,118.739497228625,197.551407320873,160.750963041884,20.1383820766113,"generalist",NA,""
"371","MTB",2013,98.0263973320086,160.02966755593,131.296287196985,15.8491578802371,"generalist",NA,""
"372","MTB",2014,160.742334551531,250.804728597681,208.388447145122,23.0045687071975,"generalist",NA,""
"373","MTB",2015,90.1436962955757,153.236215224331,124.064420462024,16.1294648441086,"generalist",NA,""
"374","MTB",2016,85.2584859345488,144.697319121795,117.278711240089,15.1972632631064,"generalist",NA,""
"375","MTHORN",2000,100,100,100,0,"rainforest","upland","endemic"
"376","MTHORN",2001,24.5345749565673,106.534800602916,72.0656403333994,21.1150485794105,"rainforest","upland","endemic"
"377","MTHORN",2002,-17.9804605424593,43.2196579414005,21.5243517879983,16.0819214994334,"rainforest","upland","endemic"
"378","MTHORN",2003,4.00093523594616,58.9002805277144,37.5119890587834,14.25378746024,"rainforest","upland","endemic"
"379","MTHORN",2004,71.7929270734202,165.657082939321,124.412596441413,24.0762910001189,"rainforest","upland","endemic"
"380","MTHORN",2005,95.5995398418748,233.386991189426,171.600931144526,35.2901369907486,"rainforest","upland","endemic"
"381","MTHORN",2006,40.3694697799937,135.678278091106,94.646393648436,24.4882025640991,"rainforest","upland","endemic"
"382","MTHORN",2007,362.317260854817,789.226695991457,587.666878857002,109.034284860815,"rainforest","upland","endemic"
"383","MTHORN",2008,137.069241675367,315.627632394006,234.23103469167,45.6842088956503,"rainforest","upland","endemic"
"384","MTHORN",2009,199.639780305301,446.281342891583,332.103454699073,63.0494135092119,"rainforest","upland","endemic"
"385","MTHORN",2010,127.269238465028,299.995991689487,221.474488590292,44.1995485549654,"rainforest","upland","endemic"
"386","MTHORN",2011,70.5610979382213,178.728572711292,131.031227344261,27.7375505266521,"rainforest","upland","endemic"
"387","MTHORN",2012,175.277738886134,395.008285404248,293.803341195407,56.1850946580469,"rainforest","upland","endemic"
"388","MTHORN",2013,81.933094964254,203.451676856741,149.410742388303,31.1415225178922,"rainforest","upland","endemic"
"389","MTHORN",2014,121.12517996436,281.451427848084,208.78532217188,41.0339729652197,"rainforest","upland","endemic"
"390","MTHORN",2015,23.5426916154644,93.1989996355461,64.2469817485108,17.9564299581169,"rainforest","upland","endemic"
"391","MTHORN",2016,112.17217375514,268.075421163878,197.617355148521,39.9092584159001,"rainforest","upland","endemic"
"392","OFSF",2000,100,100,100,0,"rainforest","midland",""
"393","OFSF",2001,94.409300808091,151.721369537812,124.798869035667,14.6407508696405,"rainforest","midland",""
"394","OFSF",2002,105.243570088978,159.438773254492,133.923574881717,13.8432367223084,"rainforest","midland",""
"395","OFSF",2003,68.5174393180285,109.457643786426,90.4423057335739,10.4638774804374,"rainforest","midland",""
"396","OFSF",2004,46.9449593696248,77.11438380162,63.3111463181103,7.71719743946896,"rainforest","midland",""
"397","OFSF",2005,60.9272785921333,95.6310843916795,79.5937516525595,8.87219672311676,"rainforest","midland",""
"398","OFSF",2006,54.6293011180873,86.5652267394639,71.8703751047402,8.16644976732664,"rainforest","midland",""
"399","OFSF",2007,66.8233161396354,104.121048536712,86.8248597819337,9.53364853732842,"rainforest","midland",""
"400","OFSF",2008,57.2040798216016,89.9748109311129,74.8693846308059,8.37912674167538,"rainforest","midland",""
"401","OFSF",2009,52.1938900362779,83.5339350315149,69.137738502883,8.0148241686725,"rainforest","midland",""
"402","OFSF",2010,61.5619315605267,96.9444181181494,80.5851775687786,9.04546683966918,"rainforest","midland",""
"403","OFSF",2011,-2.6580304187532,4.06657614178887,2.19944426944221,1.82582177848158,"rainforest","midland",""
"404","OFSF",2012,76.2514265460646,119.800782365009,99.5014150984752,11.1288397182792,"rainforest","midland",""
"405","OFSF",2013,45.693458792244,75.1115176770392,61.6685934677091,7.52553914240624,"rainforest","midland",""
"406","OFSF",2014,13.5739232154374,27.3369768947354,21.4601967810463,3.5387925463724,"rainforest","midland",""
"407","OFSF",2015,39.1581636943766,66.1177350253055,53.8793595687984,6.89936752084676,"rainforest","midland",""
"408","OFSF",2016,80.3577723134425,124.699029674672,103.99769019325,11.3303673495069,"rainforest","midland",""
"409","PYR",2000,100,100,100,0,"rainforest","midland",""
"410","PYR",2001,85.5707256363671,164.449181306406,128.017656136567,20.166233905657,"rainforest","midland",""
"411","PYR",2002,63.1098073137238,126.240597081364,97.4347699834003,16.1511146612991,"rainforest","midland",""
"412","PYR",2003,91.4425326148883,172.369668193468,134.911987947034,20.6877132984236,"rainforest","midland",""
"413","PYR",2004,79.5872006030406,147.004695607984,115.996649482731,17.2399680089024,"rainforest","midland",""
"414","PYR",2005,84.5198365599391,154.593388457629,122.290471913808,17.9169704969389,"rainforest","midland",""
"415","PYR",2006,157.700045303147,276.194762453319,220.390505296133,30.2670745068336,"rainforest","midland",""
"416","PYR",2007,168.956792486285,295.332156106893,235.695291038619,32.2773794640989,"rainforest","midland",""
"417","PYR",2008,147.229198549388,257.153130587302,205.498980340181,28.0804094610927,"rainforest","midland",""
"418","PYR",2009,106.633774038901,191.066196323031,151.806310727366,21.5788426103434,"rainforest","midland",""
"419","PYR",2010,81.1545074589959,149.016871887302,117.783497409064,17.3531009736292,"rainforest","midland",""
"420","PYR",2011,12.0082699056393,39.0169474907525,27.7274366834142,6.95854870511177,"rainforest","midland",""
"421","PYR",2012,100.233738107118,182.766977698287,144.462769060599,21.0954192117238,"rainforest","midland",""
"422","PYR",2013,158.662909698148,275.599599901123,220.528024582319,29.8690845780136,"rainforest","midland",""
"423","PYR",2014,96.5821410195332,176.113917263044,139.255622776029,20.3297081973344,"rainforest","midland",""
"424","PYR",2015,124.737469697951,222.165104018077,176.613852458187,24.8936990405186,"rainforest","midland",""
"425","PYR",2016,72.2551510546012,135.847225416482,106.707300983117,16.2651135343141,"rainforest","midland",""
"426","RFAN",2000,100,100,100,0,"generalist","upland",""
"427","RFAN",2001,56.0317012567719,84.7096149690814,71.4861287959631,7.33250010160932,"generalist","upland",""
"428","RFAN",2002,13.8325119060025,29.5150949957689,22.7556460427317,4.02900290388338,"generalist","upland",""
"429","RFAN",2003,9.17477683693853,25.0071600723497,18.3087653277033,4.07432534705702,"generalist","upland",""
"430","RFAN",2004,4.20372976254825,21.0185131505875,14.0859082159109,4.33819252690131,"generalist","upland",""
"431","RFAN",2005,13.9117285228773,27.0312287484288,21.404674805135,3.37199832665736,"generalist","upland",""
"432","RFAN",2006,22.4885494475901,37.7769863446542,31.0356526797372,3.92044739626277,"generalist","upland",""
"433","RFAN",2007,43.2347794543337,65.3634387178074,55.2780223459211,5.6616910032533,"generalist","upland",""
"434","RFAN",2008,10.6600174885949,23.4278317237738,18.0334785429712,3.28611467613526,"generalist","upland",""
"435","RFAN",2009,14.4986901180927,26.9662183048459,21.6149451126467,3.20419764972923,"generalist","upland",""
"436","RFAN",2010,13.4609768873301,23.8108041408501,19.4090537021932,2.66214359468749,"generalist","upland",""
"437","RFAN",2011,23.1742276817897,36.4885972681686,30.6230021615278,3.41446896327619,"generalist","upland",""
"438","RFAN",2012,16.998234178521,31.9647727238332,25.4575488016723,3.84220829889461,"generalist","upland",""
"439","RFAN",2013,31.0988222258072,46.6000592379382,39.6591535138985,3.97057480835897,"generalist","upland",""
"440","RFAN",2014,-1.34361410786982,7.23752238874864,4.30410689034377,2.26599449617853,"generalist","upland",""
"441","RFAN",2015,0.565596917457123,9.78454011533536,6.37616054410753,2.40918160956676,"generalist","upland",""
"442","RFAN",2016,17.1145052703998,30.8708382194788,24.8997992634381,3.53201668881167,"generalist","upland",""
"443","RL",2000,100,100,100,0,"generalist",NA,""
"444","RL",2001,109.796168375657,192.944421465335,155.51270049978,21.2903083452203,"generalist",NA,""
"445","RL",2002,139.730968960379,225.147042938742,186.326295082258,21.8576891418985,"generalist",NA,""
"446","RL",2003,280.219799112422,425.084683930612,357.411327415282,37.0157850814256,"generalist",NA,""
"447","RL",2004,133.478492271427,210.886051266465,175.80903159822,19.8119780961295,"generalist",NA,""
"448","RL",2005,90.0144061841523,169.610178302524,134.083200854467,20.3926436645182,"generalist",NA,""
"449","RL",2006,110.39784350682,211.402290399296,165.77368041651,25.856546042254,"generalist",NA,""
"450","RL",2007,228.083397133999,343.366090003332,289.929960857064,29.468004415805,"generalist",NA,""
"451","RL",2008,301.909887297262,463.624965421739,387.867125715875,41.3161065649625,"generalist",NA,""
"452","RL",2009,422.070014619457,625.183446831377,529.11041249882,51.8722588902695,"generalist",NA,""
"453","RL",2010,290.12800464393,437.032093819462,368.333994273814,37.535047445813,"generalist",NA,""
"454","RL",2011,202.409550921785,333.728124432889,273.005346790435,33.5711459658036,"generalist",NA,""
"455","RL",2012,286.189088859214,457.266298304781,377.198429737926,43.7098462514895,"generalist",NA,""
"456","RL",2013,906.412702147481,1320.8854880532,1121.33494644742,105.789389885946,"generalist",NA,""
"457","RL",2014,442.395806226531,662.557969622416,558.263516698937,56.2230578600517,"generalist",NA,""
"458","RL",2015,790.157427260584,1176.889824354,991.151601362927,98.7156617434585,"generalist",NA,""
"459","RL",2016,287.700930639073,443.188406191011,370.461900262069,39.7278072817171,"generalist",NA,""
"460","SATBB",2000,100,100,100,0,"rainforest","upland",""
"461","SATBB",2001,-40.4254874451285,21.3778729942136,9.66191089586775,17.4807668310621,"rainforest","upland",""
"462","SATBB",2002,154.950736086658,440.867499442186,315.942265165934,73.3709996477607,"rainforest","upland",""
"463","SATBB",2003,-50.1309552644421,33.8555976042153,14.6844387150128,23.3255482705548,"rainforest","upland",""
"464","SATBB",2004,22.6831070088858,94.5548306749784,68.3598010928606,18.8170430718799,"rainforest","upland",""
"465","SATBB",2005,-27.6055033277985,43.7058273177237,23.9671646680057,19.3695948146136,"rainforest","upland",""
"466","SATBB",2006,-10.691671693829,2.21201363919013,1.07447112548874,5.08724477586456,"rainforest","upland",""
"467","SATBB",2007,11.0154187021669,79.8149434563443,55.7292357086827,18.1092425434436,"rainforest","upland",""
"468","SATBB",2008,32.8621997419201,139.436187420883,98.2105345080825,27.6939479330207,"rainforest","upland",""
"469","SATBB",2009,96.9485822949656,305.294198725862,216.982109391491,53.6065371353765,"rainforest","upland",""
"470","SATBB",2010,-1.22289170138955,69.4044343187497,45.7510735511137,18.7025297860479,"rainforest","upland",""
"471","SATBB",2011,-20.5912350117192,52.8999248449882,30.8015055973439,19.7477214425528,"rainforest","upland",""
"472","SATBB",2012,-20.9233209199393,35.312901541072,20.5901002824849,15.3800533820954,"rainforest","upland",""
"473","SATBB",2013,-15.4505561613405,48.8325632897501,29.7168014135172,17.2990404317312,"rainforest","upland",""
"474","SATBB",2014,1.87097058648556,21.1937206686389,16.5548143779006,5.33752215170404,"rainforest","upland",""
"475","SATBB",2015,-36.2873874720578,10.7593505096551,4.44425208561287,13.8865121428382,"rainforest","upland",""
"476","SATBB",2016,35.6245280778013,139.436917621402,99.2197336451318,26.9714952349986,"rainforest","upland",""
"477","SBCUC",2000,100,100,100,0,"generalist","midland",""
"478","SBCUC",2001,53.5830728121494,94.0185011462312,76.3066768346302,10.3743158798577,"generalist","midland",""
"479","SBCUC",2002,16.2694212442995,28.9196050785147,23.993288777402,3.28459475991098,"generalist","midland",""
"480","SBCUC",2003,NA,NA,0,4.14947822860635,"generalist","midland",""
"481","SBCUC",2004,28.2130660335601,61.0498826503104,47.2192604871165,8.45385783734617,"generalist","midland",""
"482","SBCUC",2005,20.6687070727887,43.7090195352362,34.3190935026532,5.95161562545985,"generalist","midland",""
"483","SBCUC",2006,28.487221267344,68.4537543494367,51.4866179062889,10.2817476319861,"generalist","midland",""
"484","SBCUC",2007,82.8516720781047,139.009652814951,113.780075301545,14.3813508424237,"generalist","midland",""
"485","SBCUC",2008,29.880680196055,61.0897484702443,47.9264826938406,8.03372929901956,"generalist","midland",""
"486","SBCUC",2009,20.4597561075893,50.0798793693592,37.8765003874816,7.64252123627688,"generalist","midland",""
"487","SBCUC",2010,51.9182872802723,98.358264164041,77.9851029670206,11.9134274044773,"generalist","midland",""
"488","SBCUC",2011,51.1650487772282,99.565304135134,78.3257046080551,12.4160073393689,"generalist","midland",""
"489","SBCUC",2012,5.34563182426712,34.7361402261374,23.3360708389877,7.63481130831004,"generalist","midland",""
"490","SBCUC",2013,5.14495944249347,38.6595516497466,25.4972526449053,8.69330801818584,"generalist","midland",""
"491","SBCUC",2014,58.623946672656,104.90106032641,84.4878490606998,11.8666027847663,"generalist","midland",""
"492","SBCUC",2015,47.3909489427282,94.0668263042381,73.6728361789166,11.9778087692478,"generalist","midland",""
"493","SBCUC",2016,6.36361679517454,19.6826333475036,14.890226748532,3.49299975096415,"generalist","midland",""
"494","SBL",2000,100,100,100,0,"generalist",NA,""
"495","SBL",2001,58.4908584273323,174.278500254183,126.84456869546,29.8930027042178,"generalist",NA,""
"496","SBL",2002,118.060591763802,277.813197509598,209.171485983173,41.0531087754693,"generalist",NA,""
"497","SBL",2003,-5.60622788222325,1.19012782539719,0.589415369134582,3.29023762869367,"generalist",NA,""
"498","SBL",2004,59.2617057022352,146.243061830242,111.146954142078,22.4928030927021,"generalist",NA,""
"499","SBL",2005,130.044264239319,223.073544877081,183.543656072098,23.9306044777309,"generalist",NA,""
"500","SBL",2006,112.603681052521,287.711277610056,212.378448070864,44.9941268233588,"generalist",NA,""
"501","SBL",2007,-15.6096944021989,85.8720817940264,49.7466571549587,26.6521452347111,"generalist",NA,""
"502","SBL",2008,265.130788343319,443.612796351187,363.88476567209,45.7249706633023,"generalist",NA,""
"503","SBL",2009,372.737709580401,647.071897695407,522.109424805889,70.1916310244333,"generalist",NA,""
"504","SBL",2010,73.5489339881051,194.681224575376,144.371362242099,31.2285776372413,"generalist",NA,""
"505","SBL",2011,29.9966798836779,138.278643937126,95.4165696563659,28.0614468973368,"generalist",NA,""
"506","SBL",2012,-14.4631969622231,71.4397222685522,41.9424927975983,22.6703362818455,"generalist",NA,""
"507","SBL",2013,137.634977309739,292.830394426883,225.738109328436,39.8608999914847,"generalist",NA,""
"508","SBL",2014,596.126995237328,945.02500103457,783.246926054298,89.1820689748906,"generalist",NA,""
"509","SBL",2015,234.127243138778,403.611842313533,328.379359246755,43.439624683676,"generalist",NA,""
"510","SBL",2016,103.414032555391,202.948606515149,161.157388880807,25.6330210686822,"generalist",NA,""
"511","SCC",2000,100,100,100,0,"generalist",NA,""
"512","SCC",2001,114.128723751726,156.979538283981,136.515317039945,10.9397864833569,"generalist",NA,""
"513","SCC",2002,35.2691170017461,55.3886329646713,46.105631975802,5.14407813921408,"generalist",NA,""
"514","SCC",2003,101.182238203888,137.342525355167,120.127067280791,9.23264829623103,"generalist",NA,""
"515","SCC",2004,96.8844125812348,131.756218616112,115.171944862856,8.90399407998388,"generalist",NA,""
"516","SCC",2005,79.9184277264492,111.597124753715,96.6025398932857,8.09006980783856,"generalist",NA,""
"517","SCC",2006,99.6214354367719,138.807207021026,120.151259479881,10.0051303065041,"generalist",NA,""
"518","SCC",2007,97.3072073965329,133.439523200333,116.251669716127,9.22576986464514,"generalist",NA,""
"519","SCC",2008,111.496972726487,149.741334406935,131.49324508936,9.76404302718457,"generalist",NA,""
"520","SCC",2009,102.666336447412,140.787051601868,122.628909034306,9.73302575936813,"generalist",NA,""
"521","SCC",2010,81.7848424680287,111.578547065984,97.4726367582488,7.60861029739958,"generalist",NA,""
"522","SCC",2011,155.49799761937,205.814804359589,181.634850472565,12.8434434676364,"generalist",NA,""
"523","SCC",2012,160.18782817896,212.175932953949,187.177745710344,13.2698220866235,"generalist",NA,""
"524","SCC",2013,172.752494823612,227.279781721054,201.02402257515,13.9174138956178,"generalist",NA,""
"525","SCC",2014,112.750922116651,151.700141887971,133.110308176437,9.94390350400217,"generalist",NA,""
"526","SCC",2015,98.4639770803343,136.471076015099,118.383046154405,9.70430911918759,"generalist",NA,""
"527","SCC",2016,149.879671264942,198.192270251234,174.993112993388,12.332131681172,"generalist",NA,""
"528","SD",2000,100,100,100,0,"generalist",NA,""
"529","SD",2001,31.3017226553254,85.3494957177326,63.1223474875002,13.9479157187183,"generalist",NA,""
"530","SD",2002,115.966387433753,278.633369652396,205.29893433568,41.6473346745264,"generalist",NA,""
"531","SD",2003,112.523537363886,217.082605700307,170.446513596513,26.7896496784713,"generalist",NA,""
"532","SD",2004,1.71023511774986,30.6291848078647,20.6450754988496,7.62629475647227,"generalist",NA,""
"533","SD",2005,34.2330300981585,91.9278105799492,68.0130928548115,14.8770292215339,"generalist",NA,""
"534","SD",2006,NA,NA,0,11.230023976632,"generalist",NA,""
"535","SD",2007,38.8231800512989,91.356192382586,69.5316732117073,13.5429281244285,"generalist",NA,""
"536","SD",2008,8.33031950085424,32.608509961949,23.9611649304538,6.37570568599623,"generalist",NA,""
"537","SD",2009,62.8558636418445,134.124688545597,103.42990772643,18.3108332720956,"generalist",NA,""
"538","SD",2010,38.6480352064392,93.1433019598831,70.4726713889255,14.0468693143331,"generalist",NA,""
"539","SD",2011,40.774086874309,139.505207114647,97.1989296487697,25.3780002587785,"generalist",NA,""
"540","SD",2012,76.7828188078982,158.822920120316,123.016145457433,21.0547055099563,"generalist",NA,""
"541","SD",2013,46.4418039001278,114.294070273202,85.5399143526702,17.4585045044051,"generalist",NA,""
"542","SD",2014,36.9962196493261,72.2372843438937,57.8830074967167,9.10377226458598,"generalist",NA,""
"543","SD",2015,-14.2160579005574,15.9956285532226,8.10009542111365,8.264351719535,"generalist",NA,""
"544","SD",2016,76.2081217154011,155.076061655773,120.701678416135,20.2429009636019,"generalist",NA,""
"545","SFD",2000,100,100,100,0,"rainforest","midland",""
"546","SFD",2001,187.34172770912,245.431046755008,217.401321234335,14.8257693236355,"rainforest","midland",""
"547","SFD",2002,164.196049589347,216.313112379892,191.225503132703,13.3023418651527,"rainforest","midland",""
"548","SFD",2003,155.803203489882,203.17042902714,180.395358292174,12.0903727505614,"rainforest","midland",""
"549","SFD",2004,69.3462417993926,95.159945032128,82.9831947622706,6.59315028925698,"rainforest","midland",""
"550","SFD",2005,121.229079706139,161.503741275732,142.236406886384,10.2815336870276,"rainforest","midland",""
"551","SFD",2006,58.9213307201824,82.5188542213972,71.4394409539754,6.02827454059178,"rainforest","midland",""
"552","SFD",2007,34.9278388410519,50.3939533706109,43.2668072081548,3.95457559579978,"rainforest","midland",""
"553","SFD",2008,102.151495589969,135.716569638034,119.724342059857,8.56980037327429,"rainforest","midland",""
"554","SFD",2009,9.09240086057604,21.6882557248833,16.1972560117078,3.23290241622974,"rainforest","midland",""
"555","SFD",2010,89.774757580528,120.748255215828,106.036452364987,7.90896931479857,"rainforest","midland",""
"556","SFD",2011,175.495860744568,228.470851108134,202.941345348383,13.5209127077636,"rainforest","midland",""
"557","SFD",2012,133.600049150607,176.275781957779,155.818675543231,10.8938280093174,"rainforest","midland",""
"558","SFD",2013,87.0593941757717,118.284845804926,103.463029191499,7.973490709714,"rainforest","midland",""
"559","SFD",2014,-0.592314448413792,6.4470513026946,3.85191109382688,1.84027078605793,"rainforest","midland",""
"560","SFD",2015,170.319624173162,224.64533875845,198.475889126935,13.8658137652114,"rainforest","midland",""
"561","SFD",2016,141.404631833337,187.750746771475,165.505779681581,11.83032376272,"rainforest","midland",""
"562","SMON",2000,100,100,100,0,"rainforest","lowland",""
"563","SMON",2001,105.68996243,139.983209622368,123.430558062725,8.75237925055017,"rainforest","lowland",""
"564","SMON",2002,101.797334433294,130.804796928129,116.817513491052,7.40352114355806,"rainforest","lowland",""
"565","SMON",2003,121.029156296695,152.709892926819,137.389620652183,8.08524025577873,"rainforest","lowland",""
"566","SMON",2004,75.4470202664305,98.9628330648414,87.688176972931,6.00284529830016,"rainforest","lowland",""
"567","SMON",2005,86.0164937968251,110.554195520813,98.7604824483727,6.26325671683862,"rainforest","lowland",""
"568","SMON",2006,117.048555175756,147.412756913951,132.737799569354,7.74935722385303,"rainforest","lowland",""
"569","SMON",2007,93.6317607214008,119.605431247841,107.10155403077,6.62949793611081,"rainforest","lowland",""
"570","SMON",2008,89.2067646332565,113.841546930264,101.993550622458,6.28792450032817,"rainforest","lowland",""
"571","SMON",2009,73.416920945491,94.5761721684037,84.4396565756099,5.40142099634804,"rainforest","lowland",""
"572","SMON",2010,98.4346397073821,125.255576299802,112.332069011131,6.84558813132719,"rainforest","lowland",""
"573","SMON",2011,129.337774655715,163.662293989407,147.04471623787,8.75972739557671,"rainforest","lowland",""
"574","SMON",2012,61.0544430493221,79.7975978545008,70.8545224758144,4.78525569642254,"rainforest","lowland",""
"575","SMON",2013,124.051077902389,155.630577686077,140.353757449835,8.05933477388779,"rainforest","lowland",""
"576","SMON",2014,93.8938747500708,119.28153347928,107.059857709932,6.4799260838196,"rainforest","lowland",""
"577","SMON",2015,131.091411321489,166.599583064476,149.404493871121,9.06174520355951,"rainforest","lowland",""
"578","SMON",2016,53.8501766080581,76.9373580787088,65.9408989677598,5.89465932308715,"rainforest","lowland",""
"579","TBBB",2000,100,100,100,0,"rainforest","upland","endemic"
"580","TBBB",2001,116.019099148567,159.257787074313,138.948225422517,11.0456563031664,"rainforest","upland","endemic"
"581","TBBB",2002,153.271723184659,215.09417362843,185.802327429063,15.7875574185594,"rainforest","upland","endemic"
"582","TBBB",2003,79.2272836091513,117.790787534528,99.8869215754149,9.85662395013178,"rainforest","upland","endemic"
"583","TBBB",2004,48.6629524731977,72.4575581691754,61.6427048240511,6.08894509962652,"rainforest","upland","endemic"
"584","TBBB",2005,57.3389754554747,83.9482414330649,71.7654125625733,6.80625386917063,"rainforest","upland","endemic"
"585","TBBB",2006,26.6110146247009,45.8367508797207,37.3478104306502,4.92958939548362,"rainforest","upland","endemic"
"586","TBBB",2007,25.815464035625,44.3057275108749,36.159173352495,4.74179345395345,"rainforest","upland","endemic"
"587","TBBB",2008,15.7611618528573,32.1655978711308,25.1327353872575,4.21643165278155,"rainforest","upland","endemic"
"588","TBBB",2009,-0.332154058741561,8.55567665333834,5.46714996310028,2.34177075931541,"rainforest","upland","endemic"
"589","TBBB",2010,14.7558708710883,30.3052724332467,23.6726962887188,3.99848370380642,"rainforest","upland","endemic"
"590","TBBB",2011,20.0910266899976,40.9157645734144,31.8224008765813,5.34423842392618,"rainforest","upland","endemic"
"591","TBBB",2012,4.46189900964243,16.2856072696289,11.6140332321275,3.06479083506808,"rainforest","upland","endemic"
"592","TBBB",2013,-1.93890071438182,11.1297102149284,6.43462757251556,3.42802584301431,"rainforest","upland","endemic"
"593","TBBB",2014,-0.171890298709807,2.26711221410641,1.68156905634029,0.673725524827967,"rainforest","upland","endemic"
"594","TBBB",2015,52.0488322287445,78.5639652148707,66.4679628223211,6.78360395940774,"rainforest","upland","endemic"
"595","TBBB",2016,2.49433477723352,16.608236688623,11.0678657834617,3.66119088309835,"rainforest","upland","endemic"
"596","VRIF",2000,100,100,100,0,"rainforest","midland","endemic"
"597","VRIF",2001,90.7846665969251,118.983281124435,105.518406661552,7.199121690567,"rainforest","midland","endemic"
"598","VRIF",2002,91.2206803068398,118.429981938739,105.437739840941,6.94655359864195,"rainforest","midland","endemic"
"599","VRIF",2003,80.5942497608302,106.625368695642,94.2295755621507,6.64636264139905,"rainforest","midland","endemic"
"600","VRIF",2004,85.2709084438591,111.315277961658,98.8983575308456,6.64947929769672,"rainforest","midland","endemic"
"601","VRIF",2005,108.213775864173,139.48160998442,124.495334217852,7.98177213548781,"rainforest","midland","endemic"
"602","VRIF",2006,92.2936162221818,119.159009900353,106.328442719289,6.8587100505458,"rainforest","midland","endemic"
"603","VRIF",2007,65.2777460144736,86.8178741449423,76.6165715242569,5.50077918318487,"rainforest","midland","endemic"
"604","VRIF",2008,79.5967387049745,103.806627578581,92.2841341097211,6.18147000055284,"rainforest","midland","endemic"
"605","VRIF",2009,71.6051813651605,95.5367631620676,84.1738359786939,6.11092061912344,"rainforest","midland","endemic"
"606","VRIF",2010,73.6652305669576,97.4236783694201,86.1360980556334,6.06657960858776,"rainforest","midland","endemic"
"607","VRIF",2011,44.7803152625148,62.76688843922,54.3375933106406,4.59525915545542,"rainforest","midland","endemic"
"608","VRIF",2012,66.055381247168,88.2365658506396,77.7274600298999,5.66440358166704,"rainforest","midland","endemic"
"609","VRIF",2013,59.5662685842106,79.6112390873591,70.1419343187057,5.11944843222762,"rainforest","midland","endemic"
"610","VRIF",2014,24.6154477342539,39.7749197844003,32.8070292680519,3.87671225687795,"rainforest","midland","endemic"
"611","VRIF",2015,88.5374967123758,116.025558341539,102.907771329564,7.01785216586545,"rainforest","midland","endemic"
"612","VRIF",2016,65.9493527488425,87.3162002480594,77.194844612913,5.45648524094946,"rainforest","midland","endemic"
"613","VT",2000,100,100,100,0,"generalist",NA,""
"614","VT",2001,17.9916800399865,60.486838570407,41.5869836041863,10.8901481619513,"generalist",NA,""
"615","VT",2002,24.3942466885675,57.281624120002,42.6324181241749,8.42705103683851,"generalist",NA,""
"616","VT",2003,-2.71087697979808,5.87818008250803,3.25908547820951,2.30363106996926,"generalist",NA,""
"617","VT",2004,45.1397123494754,79.7953069384169,64.0104105112507,8.86708021500654,"generalist",NA,""
"618","VT",2005,35.7776928741977,64.8941141422704,51.7773609123053,7.45498647236424,"generalist",NA,""
"619","VT",2006,77.4931112081593,128.318816348551,104.675153053833,12.9895179842728,"generalist",NA,""
"620","VT",2007,34.6763747459098,63.121340631476,50.3272385834383,7.28382798567538,"generalist",NA,""
"621","VT",2008,42.3207300130018,75.7424268473122,60.5613670156675,8.5528045985173,"generalist",NA,""
"622","VT",2009,34.9005575233065,64.5066631003338,51.1778785976668,7.58068772666201,"generalist",NA,""
"623","VT",2010,38.7072262027434,71.0789253474206,56.4281618345984,8.28598988384346,"generalist",NA,""
"624","VT",2011,141.618590852082,229.963995745862,188.085125428784,22.5603020314949,"generalist",NA,""
"625","VT",2012,52.6109993760985,92.1811185373889,74.0340644047694,10.1204878400395,"generalist",NA,""
"626","VT",2013,39.982604458382,75.030105142156,59.1298802703673,8.96953209188151,"generalist",NA,""
"627","VT",2014,110.045480488751,177.461640009996,145.742161615629,17.220755585337,"generalist",NA,""
"628","VT",2015,74.577902123248,156.717706698213,118.336809853162,20.9880755003661,"generalist",NA,""
"629","VT",2016,28.3111091812992,54.5012807558609,42.8319123769895,6.71082383224546,"generalist",NA,""
"630","WOMP",2000,100,100,100,0,"rainforest","midland",""
"631","WOMP",2001,148.708906395288,201.957790392907,176.450899099714,13.5931305797,"rainforest","midland",""
"632","WOMP",2002,142.645491850932,196.000005514857,170.462021567986,13.620411145459,"rainforest","midland",""
"633","WOMP",2003,137.903443942638,184.168755579096,162.049322583796,11.8110891990737,"rainforest","midland",""
"634","WOMP",2004,130.973290370699,175.284392983134,154.123911148546,11.3126164868993,"rainforest","midland",""
"635","WOMP",2005,176.042210841527,231.906013646025,205.061664050483,14.2593412868124,"rainforest","midland",""
"636","WOMP",2006,103.807825262502,139.445732060557,122.52439609782,9.10012367521914,"rainforest","midland",""
"637","WOMP",2007,71.1690509051878,98.3655632683857,85.5869595741594,6.94746239177648,"rainforest","midland",""
"638","WOMP",2008,107.703994582734,144.979666655506,127.263047900588,9.51798968108128,"rainforest","midland",""
"639","WOMP",2009,68.0462686924152,96.4277522987706,83.1050602728656,7.25046217275021,"rainforest","midland",""
"640","WOMP",2010,130.305656065923,173.984103051905,153.128924191894,11.1511543662682,"rainforest","midland",""
"641","WOMP",2011,47.0638926598032,70.2895791943308,59.516221660283,5.93662392267426,"rainforest","midland",""
"642","WOMP",2012,109.8033102173,148.610543594226,130.155275573202,9.90885797148863,"rainforest","midland",""
"643","WOMP",2013,53.1696558358034,78.7579687676467,66.8365468183695,6.53912945406082,"rainforest","midland",""
